imdbID,Title,Year,Cast,Meter,Metacritic,AdjBoxOffice,LeadActor,Gender
tt0240515,Freddy Got Fingered,2001,"Tom Green, Rip Torn, Marisa Coughlan, Eddie Kaye Thomas",11,13,18409936,Tom Green,m
tt0265343,Monsoon Wedding,2001,"Naseeruddin Shah, Lillete Dubey, Shefali Shetty, Vijay Raaz",95,77,18409936,Naseeruddin Shah,m
tt4257926,Miracles from Heaven,2016,"Jennifer Garner, Kylie Rogers, Martin Henderson, Brighton Sharbino",53,44,18400000,Jennifer Garner,f
tt0265808,Stealing Harvard,2002,"Jason Lee, Tom Green, Leslie Mann, Megan Mullally",9,25,18385325,Jason Lee,m
tt1814621,Admission,2013,"Tina Fey, Ann Harada, Ben Levin, Dan Levy",38,48,18381954,Tina Fey,f
tt0318283,Alex & Emma,2003,"Luke Wilson, Derek Barbosa, Lobo Sebastian, Rob Reiner",11,32,18360214,Luke Wilson,m
tt0245574,Y Tu Mamá También,2001,"Daniel Giménez Cacho, Ana López Mercado, Diego Luna, Gael García Bernal",92,88,18275557,Daniel Gim<e9>nez Cacho,m
tt0265208,The Girl Next Door,2004,"Emile Hirsch, Elisha Cuthbert, Timothy Olyphant, James Remar",55,47,18260981,Emile Hirsch,m
tt0319524,How to Deal,2003,"Mandy Moore, Allison Janney, Trent Ford, Alexandra Holden",28,45,18230916,Mandy Moore,f
tt0402901,The Cave,2005,"Cole Hauser, Eddie Cibrian, Morris Chestnut, Lena Headey",11,30,18153709,Cole Hauser,m
tt0938330,Silent Hill: Revelation 3D,2012,"Adelaide Clemens, Kit Harington, Carrie-Anne Moss, Sean Bean",5,15,18133445,Adelaide Clemens,f
tt0395495,Catch and Release,2006,"Jennifer Garner, Timothy Olyphant, Sam Jaeger, Kevin Smith",21,43,18059174,Jennifer Garner,f
tt0457528,Wild Safari 3D,2005,Chuck Hargrove,83,63,18031872,Chuck Hargrove,m
tt0335121,Godsend,2004,"Greg Kinnear, Rebecca Romijn, Robert De Niro, Cameron Bright",4,24,18009105,Greg Kinnear,m
tt0314166,Hey Arnold! The Movie,2002,"Spencer Klein, Francesca Marie Smith, Jamil Walker Smith, Dan Castellaneta",29,47,17988520,Spencer Klein,m
tt1904996,Parker,2013,"Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce",41,42,17973466,Jason Statham,m
tt1655460,Wanderlust,2012,"Paul Rudd, Jennifer Aniston, Justin Theroux, Alan Alda",59,53,17926205,Paul Rudd,m
tt1027862,Swing Vote,2008,"Kevin Costner, Madeline Carroll, Paula Patton, Kelsey Grammer",38,47,17904842,Kevin Costner,m
tt2458776,Bears,2014,John C. Reilly,89,68,17889658,John C. Reilly,m
tt0361925,Welcome to Mooseport,2004,"Gene Hackman, Ray Romano, Marcia Gay Harden, Maura Tierney",13,33,17883167,Gene Hackman,m
tt0905372,The Thing,2011,"Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen, Eric Christian Olsen",35,49,17875576,Mary Elizabeth Winstead,f
tt1176250,Enough Is Enough,2013,"Kate Atkinson, John Romo, Andy Atkinson, Patrick Barnitt",96,NA,17871344,Kate Atkinson,f
tt2390361,Enough Said,2013,"Julia Louis-Dreyfus, Lennie Loftin, Jessica St. Clair, Christopher Nicholas Smith",96,78,17871344,Julia Louis-Dreyfus,f
tt0780567,Imagine That,2009,"Eddie Murphy, Thomas Haden Church, Yara Shahidi, Ronny Cox",40,54,17851507,Eddie Murphy,m
tt0426883,Alpha Dog,2006,"Bruce Willis, Matthew Barry, Emile Hirsch, Fernando Vargas",55,53,17823106,Bruce Willis,m
tt2387433,Dark Skies,2013,"Keri Russell, Josh Hamilton, Dakota Goyo, Kadan Rockett",40,50,17769222,Keri Russell,f
tt0338096,Dirty Dancing: Havana Nights,2004,"Diego Luna, Romola Garai, Sela Ward, John Slattery",22,39,17757229,Diego Luna,m
tt0913354,Armored,2009,"Matt Dillon, Jean Reno, Laurence Fishburne, Amaury Nolasco",40,50,17740628,Matt Dillon,m
tt1091722,Adventureland,2009,"Jesse Eisenberg, Kelsey Ford, Michael Zegen, Ryan McFarland",88,76,17740628,Jesse Eisenberg,m
tt1131734,Jennifer's Body,2009,"Megan Fox, Amanda Seyfried, Johnny Simmons, Adam Brody",42,47,17740628,Megan Fox,f
tt0247444,Juwanna Mann,2002,"Miguel A. Núñez Jr., Vivica A. Fox, Kevin Pollak, Tommy Davidson",10,24,17723983,Miguel A. N<fa><f1>ez Jr.,m
tt1656190,Safe,2012,"Jason Statham, Catherine Chan, Robert John Burke, James Hong",57,55,17718966,Jason Statham,m
tt0344854,Arthur and the Invisibles,2006,"Freddie Highmore, Mia Farrow, Ron Crawford, Penny Balfour",21,39,17705072,Freddie Highmore,m
tt0437179,See No Evil,2006,"Glenn Jacobs, Christina Vidal, Michael J. Pagan, Samantha Noble",8,17,17705072,Glenn Jacobs,m
tt0363282,New York Minute,2004,"Ashley Olsen, Mary-Kate Olsen, Eugene Levy, Andy Richter",11,33,17631292,Ashley Olsen,m
tt0236784,The Tailor of Panama,2001,"Pierce Brosnan, Geoffrey Rush, Jamie Lee Curtis, Leonor Varela",77,66,17603662,Pierce Brosnan,m
tt0264616,Frailty,2001,"Bill Paxton, Matthew McConaughey, Powers Boothe, Matt O'Leary",73,64,17603662,Bill Paxton,m
tt0367085,Soul Plane,2004,"Tom Arnold, Kevin Hart, Method Man, Snoop Dogg",18,33,17505354,Tom Arnold,m
tt2205401,Addicted,2014,"Boris Kodjoe, Brandon Gonzales, Cameron Mills, Daniel O'Callaghan",8,32,17487643,Boris Kodjoe,m
tt1321509,Death at a Funeral,2010,"Keith David, Loretta Devine, Peter Dinklage, Ron Glass",41,51,17454965,Keith David,m
tt2828996,A Haunted House 2,2014,"Marlon Wayans, Jaime Pressly, Essence Atkins, Gabriel Iglesias",8,17,17387140,Marlon Wayans,m
tt2193215,The Counselor,2013,"Michael Fassbender, Penélope Cruz, Cameron Diaz, Javier Bardem",35,48,17360734,Michael Fassbender,m
tt0482572,Pride and Glory,2008,"Colin Farrell, Edward Norton, Jon Voight, Noah Emmerich",35,45,17352223,Colin Farrell,m
tt0887912,The Hurt Locker,2008,"Jeremy Renner, Anthony Mackie, Brian Geraghty, Guy Pearce",98,94,17352223,Jeremy Renner,m
tt0246989,Tomcats,2001,"Jerry O'Connell, Shannon Elizabeth, Jake Busey, Horatio Sanz",15,15,17334904,Jerry O'Connell,m
tt0295254,Feardotcom,2002,"Stephen Dorff, Natascha McElhone, Stephen Rea, Udo Kier",3,16,17327177,Stephen Dorff,m
tt0198386,The Crew,2000,"Richard Dreyfuss, Burt Reynolds, Dan Hedaya, Seymour Cassel",20,37,17270507,Richard Dreyfuss,m
tt1625346,Young Adult,2011,"Charlize Theron, Patton Oswalt, Patrick Wilson, Elizabeth Reaser",80,71,17240940,Charlize Theron,m
tt0375154,Tristan + Isolde,2006,"James Franco, Sophia Myles, Rufus Sewell, David O'Hara",32,49,17232937,James Franco,m
tt0427392,The Invasion,2007,"Nicole Kidman, Daniel Craig, Jeremy Northam, Jackson Bond",19,45,17211021,Nicole Kidman,f
tt0891527,Lions for Lambs,2007,"Robert Redford, Meryl Streep, Tom Cruise, Michael Peña",27,47,17211021,Robert Redford,m
tt0971209,A Perfect Getaway,2009,"Steve Zahn, Timothy Olyphant, Milla Jovovich, Kiele Sanchez",61,63,17186233,Steve Zahn,m
tt0430779,Everyone's Hero,2006,"Ritchie Allen, Jake T. Austin, Cherise Boothe, Jesse Bronstein",41,51,17114903,Ritchie Allen,m
tt1859650,To Rome with Love,2012,"Judy Davis, Flavio Parenti, Roberto Benigni, Alison Pill",44,54,17097248,Judy Davis,m
tt0365748,Shaun of the Dead,2004,"Simon Pegg, Kate Ashfield, Nick Frost, Lucy Davis",92,76,17001603,Simon Pegg,m
tt0211443,Jason X,2001,"Kane Hodder, Jeff Geddis, Lexa Doig, David Cronenberg",19,25,16931766,Kane Hodder,m
tt0307901,25th Hour,2002,"Edward Norton, Philip Seymour Hoffman, Barry Pepper, Rosario Dawson",78,67,16930372,Edward Norton,m
tt0427969,Hollywoodland,2006,"Adrien Brody, Diane Lane, Ben Affleck, Bob Hoskins",68,62,16878836,Adrien Brody,m
tt0375173,Alfie,2004,"Jude Law, Renée Taylor, Jane Krakowski, Jeff Harding",49,49,16875665,Jude Law,m
tt0403702,Youth in Revolt,2009,"Michael Cera, Portia Doubleday, Jean Smart, Zach Galifianakis",65,63,16853596,Michael Cera,m
tt1594972,Norm of the North,2016,"Rob Schneider, Heather Graham, Ken Jeong, Bill Nighy",8,22,16800000,Rob Schneider,m
tt0814022,Bangkok Dangerous,2008,"Nicolas Cage, Shahkrit Yamnarm, Charlie Yeung, Panward Hemmanee",9,24,16799605,Nicolas Cage,m
tt1560747,The Master,2012,"Joaquin Phoenix, Price Carson, Mike Howard, Sarah Shoshana David",85,86,16786389,Joaquin Phoenix,m
tt2540104,The Master & Me,2012,"Jade Carter, Art Douglas, Kim Hamilton, Robert Joy",85,NA,16786389,Jade Carter,f
tt0205271,Dr. T and the Women,2000,"Richard Gere, Helen Hunt, Farrah Fawcett, Laura Dern",57,64,16717851,Richard Gere,m
tt0315983,House of Sand and Fog,2003,"Jennifer Connelly, Ben Kingsley, Ron Eldard, Frances Fisher",75,71,16679349,Jennifer Connelly,f
tt0283632,They,2002,"Laura Regan, Marc Blucas, Ethan Embry, Dagmara Dominczyk",38,31,16665835,Laura Regan,f
tt0186589,Sugar & Spice,2001,"Marla Sokoloff, Marley Shelton, Melissa George, Mena Suvari",28,48,16663008,Marla Sokoloff,f
tt0278475,Haunted Castle,2001,"Jasper Steverlinck, Kyoko Baertsoen, Harry Shearer",25,NA,16663008,Jasper Steverlinck,m
tt1092633,"The Goods: Live Hard, Sell Hard",2009,"Jeremy Piven, Ving Rhames, James Brolin, David Koechner",27,39,16631839,Jeremy Piven,m
tt1486192,The Raven,2012,"John Cusack, Luke Evans, Alice Eve, Brendan Gleeson",22,44,16579149,John Cusack,m
tt0412019,Broken Flowers,2005,"Bill Murray, Julie Delpy, Heather Simms, Brea Frazier",88,79,16569828,Bill Murray,m
tt0181739,Osmosis Jones,2001,"Chris Rock, Laurence Fishburne, David Hyde Pierce, Brandy Norwood",55,57,16528629,Chris Rock,m
tt0352277,De-Lovely,2004,"Kevin Kline, Ashley Judd, Jonathan Pryce, Kevin McNally",48,53,16497851,Kevin Kline,m
tt2334649,Fruitvale Station,2013,"Michael B. Jordan, Melonie Diaz, Octavia Spencer, Kevin Durand",94,85,16441637,Michael B. Jordan,m
tt2357129,Jobs,2013,"Ashton Kutcher, Dermot Mulroney, Josh Gad, Lukas Haas",27,44,16441637,Ashton Kutcher,m
tt1032815,"I Love You, Beth Cooper",2009,"Hayden Panettiere, Paul Rust, Jack Carpenter, Lauren London",14,32,16410081,Hayden Panettiere,m
tt0211933,Awake,2007,"Hayden Christensen, Jessica Alba, Terrence Howard, Lena Olin",23,33,16407840,Hayden Christensen,m
tt0876563,Ponyo,2008,"Tomoko Yamaguchi, Kazushige Nagashima, Yûki Amami, Jôji Tokoro",92,86,16357510,Tomoko Yamaguchi,f
tt1046947,Last Chance Harvey,2008,"Dustin Hoffman, Emma Thompson, Eileen Atkins, Kathy Baker",70,57,16357510,Dustin Hoffman,m
tt0251736,House of 1000 Corpses,2003,"Sid Haig, William Bassett, Karen Black, Erin Daniels",19,31,16291457,Sid Haig,m
tt1223236,African Cats,2011,"Samuel L. Jackson, Patrick Stewart",72,61,16288986,Samuel L. Jackson,m
tt0498380,Letters from Iwo Jima,2006,"Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara, Ryô Kase",91,89,16170633,Ken Watanabe,m
tt1258972,The Man with the Iron Fists,2012,"RZA, Rick Yune, Russell Crowe, Lucy Liu",49,51,16164671,RZA,m
tt0324554,Wicker Park,2004,"Josh Hartnett, Rose Byrne, Matthew Lillard, Diane Kruger",25,40,16120038,Josh Hartnett,m
tt2465140,The Single Moms Club,2014,"Nia Long, Wendi McLendon-Covey, Amy Smart, Zulay Henao",16,31,16080592,Nia Long,f
tt2938956,The Transporter Refueled,2015,"Ed Skrein, Ray Stevenson, Loan Chabanol, Gabriella Wright",16,32,16061559,Ed Skrein,m
tt0356721,I Heart Huckabees,2004,"Jason Schwartzman, Isabelle Huppert, Dustin Hoffman, Lily Tomlin",62,55,15994100,Jason Schwartzman,m
tt0244000,American Outlaws,2001,"Colin Farrell, Scott Caan, Ali Larter, Gabriel Macht",14,25,15991113,Colin Farrell,m
tt0476995,Firehouse Dog,2007,"Josh Hutcherson, Bruce Greenwood, Bill Nunn, Scotch Ellis Loring",38,43,15948880,Josh Hutcherson,m
tt0787475,Hot Rod,2007,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride",40,43,15948880,Andy Samberg,m
tt0433416,The Namesake,2006,"Kal Penn, Tabu, Irrfan Khan, Jacinda Barrett",87,82,15934565,Kal Penn,m
tt0872230,My Soul to Take,2010,"Max Thieriot, John Magaro, Denzel Whitaker, Zena Grey",9,25,15927656,Max Thieriot,m
tt0195234,Saving Grace,2000,"Brenda Blethyn, Craig Ferguson, Martin Clunes, Tchéky Karyo",63,62,15888867,Brenda Blethyn,f
tt2752758,Devil's Due,2014,"Allison Miller, Zach Gilford, Sam Anderson, Roger Payano",18,34,15879584,Allison Miller,f
tt1547230,Judy Moody and the Not Bummer Summer,2011,"Jordana Beatty, Parris Mosteller, Janet Varney, Kristoffer Ryan Winters",19,37,15865896,Jordana Beatty,f
tt1232207,Capitalism: A Love Story,2009,"William Black, Jimmy Carter, Elijah Cummings, Baron Hill",75,61,15855686,William Black,m
tt0430431,One Night with the King,2006,"Tiffany Dupont, Luke Goss, John Noble, Omar Sharif",19,38,15816531,Tiffany Dupont,f
tt1129445,Amelia,2009,"Hilary Swank, Richard Gere, Ewan McGregor, Christopher Eccleston",20,37,15744807,Hilary Swank,m
tt1213644,Disaster Movie,2008,"Matt Lanter, Vanessa Lachey, Gary 'G. Thang' Johnson, Nicole Parker",1,15,15694367,Matt Lanter,m
tt0310910,Confidence,2003,"Edward Burns, Rachel Weisz, Morris Chestnut, Leland Orser",70,59,15644971,Edward Burns,m
tt2194499,About Time,2013,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson",70,55,15624661,Domhnall Gleeson,m
tt0373908,The Honeymooners,2005,"Cedric the Entertainer, Mike Epps, Gabrielle Union, Regina Hall",13,31,15595132,Cedric the Entertainer,m
tt1764234,Killing Them Softly,2012,"Brad Pitt, Scoot McNairy, Ben Mendelsohn, James Gandolfini",75,64,15542952,Brad Pitt,m
tt1931533,Seven Psychopaths,2012,"Michael Pitt, Michael Stuhlbarg, Sam Rockwell, Colin Farrell",83,66,15542952,Michael Pitt,m
tt2034139,The Last Exorcism Part II,2013,"Ashley Bell, Julia Garner, Spencer Treat Clark, David Jensen",16,35,15522539,Ashley Bell,m
tt0219699,The Gift,2000,"Cate Blanchett, Giovanni Ribisi, Keanu Reeves, Katie Holmes",57,62,15474374,Cate Blanchett,f
tt0211465,Knockaround Guys,2001,"Barry Pepper, Andy Davoli, Seth Green, Vin Diesel",20,30,15453596,Barry Pepper,m
tt1659337,The Perks of Being a Wallflower,2012,"Logan Lerman, Dylan McDermott, Kate Walsh, Patrick de Ledebur",85,67,15439333,Logan Lerman,m
tt0326856,Envy,2004,"Ben Stiller, Jack Black, Rachel Weisz, Amy Poehler",8,31,15364411,Ben Stiller,m
tt0454824,Flyboys,2006,"James Franco, Scott Hazell, Mac McDonald, Philip Winchester",33,47,15344396,James Franco,m
tt0462346,How to Eat Fried Worms,2006,"Luke Benward, Hallie Kate Eisenberg, Adam Hicks, Austin Rogers",59,56,15344396,Luke Benward,m
tt0120824,The Shipping News,2001,"Kevin Spacey, Julianne Moore, Judi Dench, Cate Blanchett",55,47,15319217,Kevin Spacey,m
tt0450405,Cirque du Freak: The Vampire's Assistant,2009,"John C. Reilly, Josh Hutcherson, Chris Massoglia, Jessica Carlson",38,43,15301291,John C. Reilly,m
tt0790804,The Comebacks,2007,"David Koechner, Carl Weathers, Melora Hardin, Matthew Lawrence",9,25,15260439,David Koechner,m
tt0864761,The Duchess,2008,"Keira Knightley, Ralph Fiennes, Charlotte Rampling, Dominic Cooper",61,62,15252273,Keira Knightley,f
tt0384680,The Weather Man,2005,"Nicolas Cage, Michael Caine, Hope Davis, Gemmenne de la Peña",58,61,15229621,Nicolas Cage,m
tt0402399,The New World,2005,"Colin Farrell, Q'orianka Kilcher, Christopher Plummer, Christian Bale",62,69,15229621,Colin Farrell,m
tt0192071,Get Over It,2001,"Kirsten Dunst, Ben Foster, Melissa Sagemiller, Sisqó",44,52,15184838,Kirsten Dunst,f
tt0462244,Daddy Day Camp,2007,"Cuba Gooding Jr., Lochlyn Munro, Richard Gant, Tamala Jones",1,13,15145699,Cuba Gooding Jr.,m
tt0441909,Volver,2006,"Penélope Cruz, Carmen Maura, Lola Dueñas, Blanca Portillo",92,84,15108328,Penélope Cruz,m
tt0365485,The Matador,2005,"Pierce Brosnan, Arlin Miller, Azucena Medina, Jonah Meyerson",74,65,15107784,Pierce Brosnan,m
tt1121931,Crank: High Voltage,2009,"Jason Statham, Amy Smart, Dwight Yoakam, Efren Ramirez",63,41,15079534,Jason Statham,m
tt0486321,Fly Me to the Moon 3D,2008,"Christopher Lloyd, Kelly Ripa, Nicollette Sheridan, Tim Curry",19,36,15031225,Christopher Lloyd,m
tt2626350,Step Up All In,2014,"Ryan Guzman, Briana Evigan, Adam G. Sevani, Misha Gabriel Hamilton",43,45,14975051,Ryan Guzman,m
tt0289408,The Powerpuff Girls Movie,2002,"Cathy Cavadini, Tara Strong, Elizabeth Daily, Roger Jackson",63,65,14946344,Cathy Cavadini,f
tt2073128,To the Arctic 3D,2012,"Leanne Allison, Karsten Heuer, Bjorne Kvernmo, Simon Qamanirq",67,48,14921234,Leanne Allison,f
tt0335119,Girl with a Pearl Earring,2003,"Colin Firth, Scarlett Johansson, Tom Wilkinson, Judy Parfitt",72,72,14869187,Colin Firth,m
tt0349169,Breakin' All the Rules,2004,"Jamie Foxx, Gabrielle Union, Morris Chestnut, Peter MacNicol",31,46,14860660,Jamie Foxx,m
tt1592525,Lockout,2012,"Guy Pearce, Maggie Grace, Vincent Regan, Joseph Gilgun",38,48,14817615,Guy Pearce,m
tt1045655,The Haunting of Molly Hartley,2008,"Haley Bennett, Jake Weber, Chace Crawford, Shannon Woodward",3,28,14810178,Haley Bennett,m
tt0770703,What's Your Number?,2011,"Anna Faris, Chris Evans, Ari Graynor, Blythe Danner",23,35,14808169,Anna Faris,f
tt0218817,Antitrust,2001,"Ryan Phillippe, Rachael Leigh Cook, Claire Forlani, Tim Robbins",24,31,14781701,Ryan Phillippe,m
tt0417225,Idlewild,2006,"André Benjamin, Big Boi, Paula Patton, Terrence Howard",48,55,14754227,André Benjamin,m
tt3125324,Beyond the Lights,2014,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Machine Gun Kelly",82,73,14673540,Gugu Mbatha-Raw,f
tt0795351,Case 39,2009,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper",22,25,14636018,Renée Zellweger,f
tt1563738,One Day,2011,"Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker",36,48,14596624,Anne Hathaway,f
tt0995039,Ghost Town,2008,"Greg Kinnear, Jordan Carlos, Dequina Moore, Joseph Badalucco Jr.",86,72,14589130,Greg Kinnear,m
tt0465602,Shoot 'Em Up,2007,"Clive Owen, Paul Giamatti, Monica Bellucci, Stephen McHattie",67,49,14571998,Clive Owen,m
tt0349467,Freedomland,2006,"Samuel L. Jackson, Julianne Moore, Edie Falco, Ron Eldard",23,43,14518159,Samuel L. Jackson,m
tt0237534,Brotherhood of the Wolf,2001,"Jacques Perrin, Christian Marc, Karin Kriström, Samuel Le Bihan",72,57,14512942,Jacques Perrin,m
tt0427954,The Protector,2005,"Tony Jaa, Petchtai Wongkamlao, Bongkoj Khongmalai, Xing Jin",54,52,14498600,Tony Jaa,m
tt0380277,The Cookout,2004,"Ja Rule, Tim Meadows, Jenifer Lewis, Quran Pender",5,15,14482847,Ja Rule,m
tt2785390,America: Imagine the World Without Her,2014,"Dinesh D'Souza, Barack Obama, Josh Bonzie, Rich Bentz",8,15,14472532,Dinesh D'Souza,m
tt4183692,Woodlawn,2015,"Sean Astin, Nic Bishop, Caleb Castille, Sherri Shepherd",77,57,14455403,Sean Astin,m
tt1172233,Whip It,2009,"Sarah Habel, Shannon Eagen, Edward Austin Kelly, Mary Callaghan Lynch",84,68,14414260,Sarah Habel,f
tt2101441,Spring Breakers,2012,"James Franco, Selena Gomez, Vanessa Hudgens, Ashley Benson",66,63,14403136,James Franco,m
tt1053424,Repo Men,2010,"Jude Law, Forest Whitaker, Alice Braga, Liev Schreiber",22,32,14400346,Jude Law,m
tt1291584,Warrior,2011,"Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison",82,71,14385079,Joel Edgerton,m
tt0815241,Religulous,2008,"Bill Maher, Tal Bachman, Jonathan Boulden, Steve Burg",70,56,14368083,Bill Maher,m
tt0796307,Under the Same Moon,2007,"Adrian Alonso, Kate del Castillo, Eugenio Derbez, Maya Zapata",73,59,14342518,Adrian Alonso,m
tt0399862,End of the Spear,2005,"Louie Leonardo, Chad Allen, Jack Guzman, Christina Souza",40,45,14254926,Louie Leonardo,m
tt0425598,Block Party,2005,"Dave Chappelle, Erykah Badu, Isaac ben Ayala, Yasiin Bey",92,84,14254926,Dave Chappelle,m
tt0301727,Winged Migration,2001,"Philippe Labro, Jacques Perrin",96,82,14244184,Philippe Labro,f
tt0765447,Evening,2007,"Claire Danes, Toni Collette, Vanessa Redgrave, Patrick Wilson",27,45,14227778,Claire Danes,m
tt2097307,Hit and Run,2012,"Kristen Bell, Dax Shepard, Tom Arnold, Kristin Chenoweth",49,50,14195897,Kristen Bell,f
tt0267248,Abandon,2002,"Katie Holmes, Benjamin Bratt, Charlie Hunnam, Zooey Deschanel",16,36,14152732,Katie Holmes,f
tt0252028,Surviving Christmas,2004,"Ben Affleck, James Gandolfini, Christina Applegate, Catherine O'Hara",7,19,14105033,Ben Affleck,m
tt2467046,Left Behind,2014,"Nicolas Cage, Chad Michael Murray, Lea Thompson, Nicky Whelan",2,12,14070518,Nicolas Cage,m
tt0478304,The Tree of Life,2011,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken",84,85,14067761,Brad Pitt,m
tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,"Phil Vischer, Mike Nawrocki, Cam Clarke, Laura Gerow",39,49,14036512,Phil Vischer,m
tt1084950,Rachel Getting Married,2008,"Sebastian Stan, Roslyn Ruff, Anne Hathaway, Bill Irwin",84,82,14036512,Sebastian Stan,m
tt1675434,The Intouchables,2011,"François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot",75,57,13961988,François Cluzet,m
tt1343727,Dredd,2012,"Karl Urban, Rachel Wood, Andile Mngadi, Porteus Xandau",78,59,13885037,Karl Urban,m
tt1174732,An Education,2009,"Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour",94,85,13859865,Carey Mulligan,m
tt2503944,Burnt,2015,"Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio",29,42,13752710,Bradley Cooper,m
tt3627488,Burn Burn Burn,2015,"Laura Carmichael, Chloe Pirrie, Joe Dempsie, Hannah Arterton",29,NA,13752710,Laura Carmichael,f
tt0376136,The Rum Diary,2011,"Johnny Depp, Aaron Eckhart, Michael Rispoli, Amber Heard",50,56,13750443,Johnny Depp,m
tt0385004,House of Flying Daggers,2004,"Takeshi Kaneshiro, Andy Lau, Ziyi Zhang, Dandan Song",88,89,13727220,Takeshi Kaneshiro,m
